epoch,step,train_loss,train_loss_kl,train_loss_recon,train_post_mu_0,train_post_mu_1,train_post_mu_10,train_post_mu_11,train_post_mu_12,train_post_mu_13,train_post_mu_14,train_post_mu_15,train_post_mu_16,train_post_mu_17,train_post_mu_18,train_post_mu_19,train_post_mu_2,train_post_mu_20,train_post_mu_21,train_post_mu_22,train_post_mu_23,train_post_mu_24,train_post_mu_25,train_post_mu_26,train_post_mu_27,train_post_mu_28,train_post_mu_29,train_post_mu_3,train_post_mu_30,train_post_mu_31,train_post_mu_4,train_post_mu_5,train_post_mu_6,train_post_mu_7,train_post_mu_8,train_post_mu_9,train_post_sig_0,train_post_sig_1,train_post_sig_10,train_post_sig_11,train_post_sig_12,train_post_sig_13,train_post_sig_14,train_post_sig_15,train_post_sig_16,train_post_sig_17,train_post_sig_18,train_post_sig_19,train_post_sig_2,train_post_sig_20,train_post_sig_21,train_post_sig_22,train_post_sig_23,train_post_sig_24,train_post_sig_25,train_post_sig_26,train_post_sig_27,train_post_sig_28,train_post_sig_29,train_post_sig_3,train_post_sig_30,train_post_sig_31,train_post_sig_4,train_post_sig_5,train_post_sig_6,train_post_sig_7,train_post_sig_8,train_post_sig_9,train_prior_mu_0,train_prior_mu_1,train_prior_mu_10,train_prior_mu_11,train_prior_mu_12,train_prior_mu_13,train_prior_mu_14,train_prior_mu_15,train_prior_mu_16,train_prior_mu_17,train_prior_mu_18,train_prior_mu_19,train_prior_mu_2,train_prior_mu_20,train_prior_mu_21,train_prior_mu_22,train_prior_mu_23,train_prior_mu_24,train_prior_mu_25,train_prior_mu_26,train_prior_mu_27,train_prior_mu_28,train_prior_mu_29,train_prior_mu_3,train_prior_mu_30,train_prior_mu_31,train_prior_mu_4,train_prior_mu_5,train_prior_mu_6,train_prior_mu_7,train_prior_mu_8,train_prior_mu_9,train_prior_sig_0,train_prior_sig_1,train_prior_sig_10,train_prior_sig_11,train_prior_sig_12,train_prior_sig_13,train_prior_sig_14,train_prior_sig_15,train_prior_sig_16,train_prior_sig_17,train_prior_sig_18,train_prior_sig_19,train_prior_sig_2,train_prior_sig_20,train_prior_sig_21,train_prior_sig_22,train_prior_sig_23,train_prior_sig_24,train_prior_sig_25,train_prior_sig_26,train_prior_sig_27,train_prior_sig_28,train_prior_sig_29,train_prior_sig_3,train_prior_sig_30,train_prior_sig_31,train_prior_sig_4,train_prior_sig_5,train_prior_sig_6,train_prior_sig_7,train_prior_sig_8,train_prior_sig_9,val_rank_ic
881,1745477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.013515636324882507
881,1745477,0.10577863454818726,0.07669050991535187,0.02908814698457718,-0.010263114236295223,0.00559995649382472,-0.00047497390187345445,-0.009423189796507359,0.005023759789764881,0.00042368596768938005,0.002260264940559864,-0.0015592590207234025,0.010084838606417179,-0.006997636053711176,0.0016611850587651134,-0.005711956415325403,0.0069961873814463615,-0.008251124061644077,0.00376514857634902,-0.00647953012958169,-0.011311780661344528,0.008532128296792507,-0.005010779481381178,-0.00518671702593565,0.005087076220661402,-0.004707674495875835,-0.009258316829800606,-0.002373239491134882,-0.01893128640949726,-0.009314202703535557,-0.008973300457000732,-0.008177891373634338,-0.006578001659363508,-0.00203715730458498,0.014233493246138096,-0.003127496689558029,0.07183927297592163,0.07380904257297516,0.07391101121902466,0.07517853379249573,0.07097168266773224,0.0700584203004837,0.07104767113924026,0.07350925356149673,0.07109377533197403,0.07190735638141632,0.0698668509721756,0.07288873940706253,0.07024157792329788,0.0756395161151886,0.07353198528289795,0.06963661313056946,0.07117248326539993,0.07112344354391098,0.07051259279251099,0.07177897542715073,0.07137379795312881,0.07071865350008011,0.07409334927797318,0.07471775263547897,0.07049450278282166,0.0702660083770752,0.07216158509254456,0.07214800268411636,0.07615812867879868,0.0709172934293747,0.07024795562028885,0.07147720456123352,-0.010185297578573227,0.005740223452448845,-0.000656670774333179,-0.009505407884716988,0.0049519008025527,0.00034626570413820446,0.002349317539483309,-0.0016849858220666647,0.010275552049279213,-0.00684583792462945,0.0016664309659972787,-0.00587051035836339,0.006601262371987104,-0.00812468584626913,0.0037698971573263407,-0.0062624262645840645,-0.011384512297809124,0.008487161248922348,-0.005321389529854059,-0.0053761969320476055,0.00541083887219429,-0.004974622745066881,-0.009051037020981312,-0.002409132430329919,-0.019038965925574303,-0.009630505926907063,-0.009327935054898262,-0.00800693966448307,-0.00646451348438859,-0.0016788284992799163,0.014293165877461433,-0.0028671789914369583,0.0786667987704277,0.07938609272241592,0.07904034852981567,0.07926759123802185,0.07710012793540955,0.07681325823068619,0.07668472081422806,0.07832669466733932,0.07731907069683075,0.07802259922027588,0.07609405368566513,0.07829127460718155,0.0767580047249794,0.07917138934135437,0.07870861887931824,0.07679534703493118,0.07674456387758255,0.07735101133584976,0.07680099457502365,0.07797479629516602,0.07761674374341965,0.07606033980846405,0.07980871945619583,0.0789959505200386,0.07668867707252502,0.07639961689710617,0.07768606394529343,0.07786506414413452,0.07975710928440094,0.077338807284832,0.07647622376680374,0.07758636772632599,
882,1747456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009008420631289482
882,1747456,0.09988845884799957,0.07654815912246704,0.023340143263339996,-0.011151758953928947,0.005396315362304449,-0.00022626272402703762,-0.009824358858168125,0.004725358914583921,-0.00037463719490915537,0.0027777364011853933,-0.0020290620159357786,0.009978163987398148,-0.0071951402351260185,0.002059479709714651,-0.007106388453394175,0.005404135677963495,-0.008261479437351227,0.002888936549425125,-0.005623991601169109,-0.010913004167377949,0.008184509351849556,-0.004358845297247171,-0.00532801728695631,0.005626299884170294,-0.004397847224026918,-0.009653298184275627,-0.002830497222021222,-0.019020264968276024,-0.00895855762064457,-0.009362725540995598,-0.008975095115602016,-0.006142743863165379,-0.0015717778587713838,0.014030848629772663,-0.0046744151040911674,0.07175495475530624,0.07372231781482697,0.0733015239238739,0.07495563477277756,0.07060212641954422,0.06994585692882538,0.07052319496870041,0.07326333969831467,0.07075230777263641,0.07148198038339615,0.06966102123260498,0.0727427676320076,0.06995075941085815,0.07539194822311401,0.0732824057340622,0.06954038888216019,0.07075750827789307,0.07072015106678009,0.07029325515031815,0.0714830532670021,0.07132082432508469,0.07038389891386032,0.07374195009469986,0.07442212849855423,0.0700056329369545,0.06991178542375565,0.07168536633253098,0.07185865938663483,0.07588198035955429,0.07067730277776718,0.06982088834047318,0.0714094340801239,-0.011204567737877369,0.005049731116741896,-0.00010387881775386631,-0.009615523740649223,0.004870184231549501,-0.00041156154475174844,0.0026995697990059853,-0.002083829138427973,0.009820458479225636,-0.007243029307574034,0.0021045359317213297,-0.007018467411398888,0.005383961368352175,-0.00817202776670456,0.002844951581209898,-0.005821603816002607,-0.010755855590105057,0.008022629655897617,-0.004053032491356134,-0.00536410603672266,0.005268340930342674,-0.004065776243805885,-0.009645698592066765,-0.002689668210223317,-0.018933936953544617,-0.008603106252849102,-0.0091876070946455,-0.009050058200955391,-0.006333454512059689,-0.0017763187643140554,0.014185276813805103,-0.004810390528291464,0.0782911404967308,0.07907307147979736,0.0788205936551094,0.07895191013813019,0.07665477693080902,0.07650052011013031,0.07629761099815369,0.0778440460562706,0.07709772139787674,0.07771027833223343,0.0757167637348175,0.07812818884849548,0.07626017928123474,0.07894106209278107,0.07869113981723785,0.07637137174606323,0.07630757987499237,0.07704104483127594,0.07643867284059525,0.07774323970079422,0.07735640555620193,0.07568244636058807,0.07950766384601593,0.07865770161151886,0.07628687471151352,0.07614237815141678,0.07750854641199112,0.07739491760730743,0.0795348659157753,0.07717827707529068,0.07603815197944641,0.07733723521232605,
883,1749435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.003953433129936457
883,1749435,0.10474696755409241,0.07776439934968948,0.026982592418789864,-0.011424757540225983,0.005499427672475576,0.00013046356616541743,-0.01137691643089056,0.004849872086197138,0.0008229326922446489,0.0031957572791725397,-0.0008236689027398825,0.01081608235836029,-0.0071520255878567696,0.0020908545702695847,-0.00696305138990283,0.005766346585005522,-0.008084794506430626,0.002961813472211361,-0.006147559732198715,-0.010156950913369656,0.00848744623363018,-0.004330832045525312,-0.005227027926594019,0.0037810748908668756,-0.0036339752841740847,-0.009518363513052464,-0.0019620256498456,-0.01815103180706501,-0.007405466865748167,-0.008804332464933395,-0.009113820269703865,-0.006202813237905502,-0.0019949781708419323,0.01279010996222496,-0.004537275992333889,0.07179359346628189,0.07379024475812912,0.07353276014328003,0.07492553442716599,0.07073011249303818,0.06988576054573059,0.07048052549362183,0.073318250477314,0.0707126259803772,0.07177802920341492,0.06929409503936768,0.07290081679821014,0.069900743663311,0.07559634745121002,0.07357848435640335,0.06968750804662704,0.0708736702799797,0.07075926661491394,0.07037347555160522,0.07134553045034409,0.07135201245546341,0.07053965330123901,0.0739678293466568,0.07443246990442276,0.07008614391088486,0.07001765817403793,0.07208497077226639,0.07202860713005066,0.07604686915874481,0.07070111483335495,0.06957043707370758,0.07139641046524048,-0.01141164731234312,0.005594140850007534,-1.1003427061950788e-05,-0.011543113738298416,0.005011128261685371,0.0008207045611925423,0.0030387521255761385,-0.0007637308444827795,0.011217118240892887,-0.007206567097455263,0.0017556303646415472,-0.0068569849245250225,0.006042084656655788,-0.008132979273796082,0.002961298916488886,-0.006469921208918095,-0.010023398324847221,0.008511624298989773,-0.004130546003580093,-0.004936238285154104,0.003972978331148624,-0.003580290824174881,-0.009457634761929512,-0.001979553373530507,-0.017965467646718025,-0.007445215713232756,-0.008609195239841938,-0.009342174045741558,-0.006151056848466396,-0.0022012880071997643,0.012638591229915619,-0.004688798449933529,0.078604556620121,0.07928360253572464,0.07894475013017654,0.07914590835571289,0.07671480625867844,0.07658328115940094,0.07647188007831573,0.07807286828756332,0.07702179253101349,0.07810333371162415,0.07570906728506088,0.07820108532905579,0.07633598148822784,0.07917319238185883,0.07896844297647476,0.0765390619635582,0.07644367963075638,0.0772588774561882,0.07666323333978653,0.0778183564543724,0.07752149552106857,0.07579676806926727,0.07972254604101181,0.07887530326843262,0.07631982117891312,0.076202392578125,0.07781870663166046,0.07762554287910461,0.07972291111946106,0.07712125778198242,0.07614558190107346,0.07754167169332504,
884,1751414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.001216176780872047
884,1751414,0.10757572948932648,0.07757619023323059,0.02999955788254738,-0.010718941688537598,0.004502380732446909,0.0005483446875587106,-0.010425891727209091,0.005686479154974222,0.0006975391297601163,0.0028959596529603004,-0.0021067734342068434,0.011204908601939678,-0.007453238125890493,0.001720815314911306,-0.0067249201238155365,0.005579472053796053,-0.00842362828552723,0.0020125177688896656,-0.0072747087106108665,-0.010401193052530289,0.008325391449034214,-0.002851122058928013,-0.004328235052525997,0.005114845000207424,-0.003038539318367839,-0.009231985546648502,-0.003043418051674962,-0.018516141921281815,-0.008419373072683811,-0.008645552210509777,-0.009931383654475212,-0.006699312943965197,-0.0016009930986911058,0.012647994793951511,-0.003996494226157665,0.07207830250263214,0.07362079620361328,0.07366053014993668,0.07526165246963501,0.07088984549045563,0.06976491957902908,0.0708744078874588,0.07323700189590454,0.07067472487688065,0.07190803438425064,0.0700184628367424,0.07308633625507355,0.0702802985906601,0.07565813511610031,0.07358589768409729,0.06948325783014297,0.07120274007320404,0.07093121856451035,0.07052020728588104,0.07144985347986221,0.07163849472999573,0.0706692636013031,0.0738532543182373,0.07467260956764221,0.07058560848236084,0.07006966322660446,0.0721132755279541,0.07217264175415039,0.07644421607255936,0.0710497573018074,0.07005279511213303,0.0717768669128418,-0.010660914704203606,0.0044247666373848915,0.00021655358432326466,-0.01062904391437769,0.005803727079182863,0.0005327550461515784,0.0028041813056916,-0.0021973031107336283,0.01082390546798706,-0.007068506442010403,0.0019172111060470343,-0.00665685161948204,0.005694588180631399,-0.008507722057402134,0.0019019057508558035,-0.007106195203959942,-0.010408205911517143,0.008134761825203896,-0.003312203800305724,-0.004237152170389891,0.004942198749631643,-0.0033603820484131575,-0.009213562123477459,-0.0030444825533777475,-0.01848265714943409,-0.008559809066355228,-0.008395612239837646,-0.009699800051748753,-0.006678963080048561,-0.0014260996831580997,0.012944878078997135,-0.003720756620168686,0.07870401442050934,0.07925774157047272,0.0790327861905098,0.07938359677791595,0.07714365422725677,0.07664794474840164,0.0767538920044899,0.07815296947956085,0.07710470259189606,0.07820700109004974,0.07609076797962189,0.07841652631759644,0.0765344426035881,0.07947773486375809,0.07899978011846542,0.07656653970479965,0.07686042785644531,0.07741805166006088,0.07686351239681244,0.07776542007923126,0.07773102819919586,0.0760095939040184,0.07959777861833572,0.07903465628623962,0.07669001817703247,0.07628234475851059,0.07788494229316711,0.07786072045564651,0.07999303191900253,0.07753336429595947,0.07654258608818054,0.07781466096639633,
885,1753393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00400586286559701
885,1753393,0.10389415919780731,0.07703719288110733,0.02685689926147461,-0.011736479587852955,0.006467571947723627,-0.0002604994224384427,-0.009628183208405972,0.005235470365732908,0.001127929543145001,0.0029796704184263945,-0.0007450092234648764,0.009635251946747303,-0.007102086674422026,0.0007248696056194603,-0.006826941855251789,0.0068789292126894,-0.008790791966021061,0.002277290914207697,-0.005899123847484589,-0.011229878291487694,0.008350970223546028,-0.004498660564422607,-0.005966078024357557,0.004924160428345203,-0.004821442533284426,-0.010008602403104305,-0.0045151193626224995,-0.01874242164194584,-0.007856865413486958,-0.009038430638611317,-0.008494749665260315,-0.00744734238833189,-0.001072599901817739,0.013234703801572323,-0.0038007250986993313,0.07176021486520767,0.07384912669658661,0.07377855479717255,0.07544054836034775,0.07113290578126907,0.06991509348154068,0.07083439826965332,0.07307633757591248,0.07096567749977112,0.07202046364545822,0.06959966570138931,0.07291681319475174,0.07004271447658539,0.07578638941049576,0.07343455404043198,0.0699324831366539,0.07143741846084595,0.07080993801355362,0.07040497660636902,0.07129316031932831,0.07155775278806686,0.07074013352394104,0.07401807606220245,0.07473835349082947,0.07042635232210159,0.07031121850013733,0.07208621501922607,0.07222406566143036,0.07613758742809296,0.07096347212791443,0.0697164386510849,0.07159336656332016,-0.011725780554115772,0.006421106867492199,-7.919270865386352e-05,-0.009639922529459,0.0048387860879302025,0.0013132106978446245,0.003138934262096882,-0.0005424380069598556,0.010049007833003998,-0.0072693368420004845,0.0007648802711628377,-0.007477385923266411,0.006997347343713045,-0.008766304701566696,0.0024103294126689434,-0.005632596556097269,-0.011501310393214226,0.008458397351205349,-0.004433377645909786,-0.0061759306117892265,0.005026307422667742,-0.0046221609227359295,-0.010148430243134499,-0.004778949543833733,-0.018804145976901054,-0.007710782345384359,-0.009337758645415306,-0.008494561538100243,-0.007366984151303768,-0.00103459891397506,0.01304953545331955,-0.003922257572412491,0.07846146076917648,0.07933571934700012,0.07902324944734573,0.07938743382692337,0.07722336053848267,0.0765099748969078,0.07670336216688156,0.07800180464982986,0.07722233980894089,0.07828910648822784,0.07574065029621124,0.07834332436323166,0.07646814733743668,0.07942312955856323,0.07878272980451584,0.07673781365156174,0.0770111009478569,0.07732795923948288,0.07667453587055206,0.07781490683555603,0.07767686992883682,0.0760224387049675,0.0794932171702385,0.07909246534109116,0.07683581113815308,0.07627986371517181,0.07791740447282791,0.07787372171878815,0.07976434379816055,0.07746592164039612,0.07636803388595581,0.07770399004220963,
886,1755372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0037864132318645716
886,1755372,0.10449515283107758,0.07737233489751816,0.02712271176278591,-0.010571833699941635,0.005789302289485931,0.0003982852795161307,-0.010397553443908691,0.005406426265835762,0.0027081638108938932,0.004003820009529591,-0.0012138343881815672,0.010655315592885017,-0.0071847992949187756,0.0010870026890188456,-0.007658539339900017,0.006366611458361149,-0.008452586829662323,0.0029978319071233273,-0.006777332630008459,-0.012392577715218067,0.008214304223656654,-0.004860137589275837,-0.006478702183812857,0.005993249826133251,-0.004343749023973942,-0.009368876926600933,-0.0034353521186858416,-0.018968185409903526,-0.007363328710198402,-0.009982218034565449,-0.008714750409126282,-0.007342086173593998,-0.0005827834247611463,0.013156354427337646,-0.004309814888983965,0.07164166122674942,0.07394571602344513,0.073541559278965,0.07518080621957779,0.07089018076658249,0.06971064954996109,0.07067981362342834,0.07335355132818222,0.07095424085855484,0.07162781059741974,0.06955256313085556,0.0730111375451088,0.07026539742946625,0.07560505717992783,0.07341405004262924,0.06987247616052628,0.07126060873270035,0.07079508900642395,0.07031672447919846,0.07167160511016846,0.07126320153474808,0.07059789448976517,0.0735790878534317,0.07482653856277466,0.07041152566671371,0.0703606829047203,0.07193572074174881,0.07205220311880112,0.07594574987888336,0.07083982974290848,0.06979269534349442,0.07155857235193253,-0.010608933866024017,0.005779799073934555,0.0003375198575668037,-0.010415919125080109,0.0055595277808606625,0.0026802956126630306,0.003957637120038271,-0.0010449243709445,0.010509682819247246,-0.007061546668410301,0.0010478752665221691,-0.0072601428255438805,0.0064915562979876995,-0.00856547337025404,0.0029297468718141317,-0.0071604507975280285,-0.012413290329277515,0.007850425317883492,-0.005093084182590246,-0.006225594785064459,0.005857630632817745,-0.004003110341727734,-0.009457600302994251,-0.003352746134623885,-0.01880774274468422,-0.007362209726125002,-0.010074179619550705,-0.00851381290704012,-0.0074039786122739315,-0.0003741224354598671,0.012839294970035553,-0.004155308939516544,0.07838109880685806,0.07946053892374039,0.078901007771492,0.07915876060724258,0.0771690085530281,0.07656300067901611,0.07646685093641281,0.07793690264225006,0.07738834619522095,0.07804613560438156,0.07595974951982498,0.07828911393880844,0.07646047323942184,0.07922524958848953,0.07855688035488129,0.07679128646850586,0.07685746997594833,0.07733840495347977,0.07664735615253448,0.07791324704885483,0.07732916623353958,0.07584092020988464,0.07936500757932663,0.07910130172967911,0.07661084085702896,0.07639705389738083,0.07782552391290665,0.07754432410001755,0.07956447452306747,0.07742137461900711,0.07618754357099533,0.07770666480064392,
887,1757351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.005332595203071833
887,1757351,0.1016177088022232,0.07721347361803055,0.024404387921094894,-0.011379539966583252,0.004665466025471687,0.0005175324040465057,-0.011590858921408653,0.004279661923646927,0.0018071106169372797,0.004221647046506405,-0.0002914721262641251,0.01004759781062603,-0.007276933640241623,0.002131651621311903,-0.007384470663964748,0.00722370482981205,-0.008381660096347332,0.0029329475946724415,-0.006614645477384329,-0.012290243059396744,0.00687441136687994,-0.004106104839593172,-0.0050002094358205795,0.0052348957397043705,-0.003992677666246891,-0.009486902505159378,-0.004448241554200649,-0.019500983878970146,-0.008662416599690914,-0.008779730647802353,-0.010248181410133839,-0.006511717103421688,0.0004621213593054563,0.012720152735710144,-0.005024554207921028,0.07166316360235214,0.07390253245830536,0.07330673933029175,0.07477715611457825,0.07070086896419525,0.06979905813932419,0.07061158865690231,0.07328043133020401,0.0706057921051979,0.07167024165391922,0.0693037211894989,0.07280688732862473,0.06995777785778046,0.07528634369373322,0.07323012501001358,0.06956148147583008,0.07100468873977661,0.07059098035097122,0.06996357440948486,0.07175201177597046,0.07115055620670319,0.07037177681922913,0.07348791509866714,0.07445614039897919,0.07036932557821274,0.07004433125257492,0.07185928523540497,0.07177194207906723,0.07576276361942291,0.07079509645700455,0.06991022080183029,0.07118207216262817,-0.011411248706281185,0.004541932139545679,0.0005404478288255632,-0.011447727680206299,0.004227019846439362,0.0019823680631816387,0.004027861636132002,-0.00029777895542792976,0.010041013360023499,-0.007267693988978863,0.002115586306899786,-0.007359143812209368,0.006970358081161976,-0.00829074066132307,0.0028820896986871958,-0.006361738312989473,-0.012210573069751263,0.0068701403215527534,-0.003994662780314684,-0.005215330980718136,0.005163706839084625,-0.003938276320695877,-0.009305687621235847,-0.0044017150066792965,-0.01948893442749977,-0.00869656354188919,-0.008483187295496464,-0.01052067894488573,-0.006545671261847019,0.00038792984560132027,0.012935115955770016,-0.0053349449299275875,0.07830692082643509,0.07909433543682098,0.0786730945110321,0.07886490225791931,0.07685539871454239,0.07638050615787506,0.07642898708581924,0.07791060954332352,0.07722865790128708,0.07800109684467316,0.07562565058469772,0.07812418043613434,0.0763494148850441,0.07898599654436111,0.07850337773561478,0.07654854655265808,0.07662014663219452,0.07703415304422379,0.07630804926156998,0.07795713096857071,0.07723565399646759,0.0756850615143776,0.0791890025138855,0.07878682017326355,0.07653533667325974,0.07618711143732071,0.07766284048557281,0.07745382189750671,0.07931999117136002,0.07723493874073029,0.07619712501764297,0.07733806222677231,
888,1759330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.004559319466352463
888,1759330,0.1024245023727417,0.07659084349870682,0.025833504274487495,-0.0105924466624856,0.00410096812993288,0.0007939764182083309,-0.01033234503120184,0.004949118942022324,0.000880389241501689,0.0030971686355769634,-0.0007233996875584126,0.009792630560696125,-0.007239342667162418,0.0021703364327549934,-0.006071837618947029,0.006473329849541187,-0.00896228663623333,0.0029022195376455784,-0.0062025017105042934,-0.010574538260698318,0.007481749169528484,-0.003790103830397129,-0.0048781088553369045,0.006155713461339474,-0.004516707267612219,-0.009490473195910454,-0.0042793601751327515,-0.01851133070886135,-0.006857163272798061,-0.008937596343457699,-0.010140188038349152,-0.006506322883069515,-0.00025017125881277025,0.012545020319521427,-0.003619156777858734,0.07203073799610138,0.07379280030727386,0.07316266745328903,0.07493984699249268,0.07108313590288162,0.06963586062192917,0.07085065543651581,0.07352683693170547,0.07082362473011017,0.07167836278676987,0.06965123116970062,0.07282955944538116,0.07011985778808594,0.07555032521486282,0.07349369674921036,0.06958679854869843,0.07106617093086243,0.0706140473484993,0.07007277011871338,0.0718560665845871,0.07111257314682007,0.07069652527570724,0.07367493212223053,0.07474150508642197,0.07047201693058014,0.07008933275938034,0.07204605638980865,0.07216392457485199,0.07586580514907837,0.07105915248394012,0.06974989920854568,0.07135254144668579,-0.010542484000325203,0.004012977704405785,0.0009482115274295211,-0.010331369936466217,0.005065360106527805,0.0003993707650806755,0.003201862098649144,-0.0007856353768147528,0.009878712706267834,-0.007216981146484613,0.002051364863291383,-0.006339270621538162,0.006719563156366348,-0.009164059534668922,0.0029156203381717205,-0.006149029824882746,-0.010635890997946262,0.007628802675753832,-0.0035417662002146244,-0.004546187352389097,0.005986176431179047,-0.004824032075703144,-0.009329564869403839,-0.004219304770231247,-0.018612630665302277,-0.006736800540238619,-0.00899999774992466,-0.009907065890729427,-0.00655023381114006,-0.0003506650682538748,0.012342280708253384,-0.0033462902065366507,0.07853510230779648,0.07911191880702972,0.0785142257809639,0.07897620648145676,0.07710771262645721,0.07649536430835724,0.07661308348178864,0.07799199968576431,0.0771682858467102,0.07810439169406891,0.07566658407449722,0.07812447845935822,0.0764734148979187,0.07914015650749207,0.07870183885097504,0.07651223987340927,0.07666170597076416,0.07703427225351334,0.07643215358257294,0.07795277237892151,0.07726124674081802,0.07582087069749832,0.07933028042316437,0.07897641509771347,0.0767292007803917,0.0761895403265953,0.07781734317541122,0.0776335746049881,0.0795021653175354,0.07750675082206726,0.07616161555051804,0.07750612497329712,
889,1761309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.008287307806313038
889,1761309,0.10207636654376984,0.07770922034978867,0.024367060512304306,-0.010710231959819794,0.004447186831384897,0.0013307792833074927,-0.010485764592885971,0.004492428153753281,0.0007770151714794338,0.002583806635811925,-0.0004615108482539654,0.01174373272806406,-0.006850077770650387,0.001350891194306314,-0.005646164529025555,0.006024083122611046,-0.009908486157655716,0.0024810635950416327,-0.005832714959979057,-0.01142173632979393,0.008457649499177933,-0.003297199960798025,-0.006241889670491219,0.005947093013674021,-0.0043032108806073666,-0.009246638976037502,-0.004219424910843372,-0.01863064616918564,-0.0068492041900753975,-0.009589888155460358,-0.010130958631634712,-0.006874236278235912,-4.3140375055372715e-05,0.012025103904306889,-0.0036089508794248104,0.07192952185869217,0.0736311599612236,0.0731855183839798,0.07472848892211914,0.07115355879068375,0.06972245872020721,0.07054686546325684,0.07339482754468918,0.07057579606771469,0.07150609791278839,0.06923335045576096,0.07271795719861984,0.0700608566403389,0.0754171684384346,0.0734882578253746,0.06932506710290909,0.07086902856826782,0.07039054483175278,0.07030025869607925,0.07176913321018219,0.07121653109788895,0.07038130611181259,0.073984794318676,0.07462699711322784,0.07032198458909988,0.07005330175161362,0.0719563439488411,0.07211615890264511,0.07582727819681168,0.07096884399652481,0.06941841542720795,0.07137241214513779,-0.010776895098388195,0.004432921763509512,0.0009104950004257262,-0.010457750409841537,0.004304797388613224,0.0009892397793009877,0.0026361916679888964,-0.000520758971106261,0.011775927618145943,-0.006855992134660482,0.0015935639385133982,-0.005340890027582645,0.006090840790420771,-0.009829600341618061,0.002226767595857382,-0.005723671056330204,-0.011311396956443787,0.008332845754921436,-0.003343594493344426,-0.006435404997318983,0.005930145271122456,-0.004233545158058405,-0.009077956900000572,-0.004248606972396374,-0.018460677936673164,-0.006797241047024727,-0.009734765626490116,-0.010184635408222675,-0.006696756463497877,0.0001410178665537387,0.011862167157232761,-0.0036547426134347916,0.07847598195075989,0.07909400761127472,0.07845164090394974,0.07890952378511429,0.07720611989498138,0.07662802189588547,0.07656802982091904,0.07806696742773056,0.07719843089580536,0.07788564264774323,0.07541549950838089,0.07806921005249023,0.07646533846855164,0.07903741300106049,0.07867587357759476,0.07652589678764343,0.07656507194042206,0.07682942599058151,0.07648255676031113,0.0780375525355339,0.07729183882474899,0.07567749917507172,0.07954469323158264,0.078775554895401,0.07664760202169418,0.07626650482416153,0.07775961607694626,0.0777551531791687,0.07941682636737823,0.07745526731014252,0.0760711282491684,0.07762811332941055,
890,1763288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.003163672983646393
